|negative|,|forgettable|
|negative|,|forgotten|
|negative|,|fragile|
|negative|,|frantic|
|negative|,|freaked out|
|negative|,|frickin|
|negative|,|frightened|
|negative|,|frigid|
|negative|,|frothing|
|negative|,|frustrated|
|negative|,|ftl|
|negative|,|fucking up|
|negative|,|fuming|
|negative|,|fuming and frothing|
|negative|,|furious|
|negative|,|get killed by|
|negative|,|gloomy|
|negative|,|glum|
|negative|,|got killed by|
|negative|,|gothic|
|negative|,|grey|
|negative|,|grief|
|negative|,|grieving|
|negative|,|grim|
|negative|,|gross|
|negative|,|grossed-out|
|negative|,|grotesque|
|negative|,|grouchy|
|negative|,|grounded|
|negative|,|grumpy|
|negative|,|guilt-tripped|
|negative|,|guilty|
|negative|,|harassed|
|negative|,|hard|
|negative|,|hard-hearted|
|negative|,|harmed|
|negative|,|hassled|
|negative|,|hate|
|negative|,|hated us|
|negative|,|hateful|
|negative|,|hatred|
|negative|,|haunted|
|negative|,|headache|
|negative|,|heartbroken|
|negative|,|heartless|
|negative|,|heavy|
|negative|,|heavy-hearted|
|negative|,|helpless|
|negative|,|hesitant|
|negative|,|hideous|
|negative|,|hindered|
|negative|,|hindrance|
|negative|,|homeless|
|negative|,|hopeless|
|negative|,|horrible|
|negative|,|horrified|
|negative|,|horrifying|
|negative|,|horror|
|negative|,|hostile|
|negative|,|hot-tempered|
|negative|,|humiliated|
|negative|,|hung over|
|negative|,|hung up|
|negative|,|hungry|
|negative|,|hunker down|
|negative|,|hurried|
|negative|,|hurt|
|negative|,|hypocrisy|
|negative|,|hysterical|
|negative|,|i hate|
|negative|,|idiotic|
|negative|,|ignorant|
|negative|,|ignored|
|negative|,|ill|
|negative|,|ill-tempered|
|negative|,|imbalanced|
|negative|,|imposed-upon|
|negative|,|impotent|
|negative|,|imprisoned|
|negative|,|impulsive|
|negative|,|in a bad way|
|negative|,|in the dumps|
|negative|,|in the way|
|negative|,|inactive|
|negative|,|inadequate|
|negative|,|incapable|
|negative|,|incommunicative|
|negative|,|incompatible|
|negative|,|incompetent|
|negative|,|incomplete|
|negative|,|incorrect|
|negative|,|indecisive|
|negative|,|indifferent|
|negative|,|indoctrinated|
|negative|,|inebriated|
|negative|,|ineffective|
|negative|,|inefficient|
|negative|,|inferior|
|negative|,|infuriated|
|negative|,|inhibited|
|negative|,|inhumane|
|negative|,|injured|
|negative|,|injusticed|
|negative|,|insane|
|negative|,|insecure|
|negative|,|insignificant|
|negative|,|insincere|
|negative|,|insufficient|
|negative|,|insulted|
|negative|,|intense|
|negative|,|interrogated|
|negative|,|interrupted|
|negative|,|intimidated|
|negative|,|intoxicated|
|negative|,|invalidated|
|negative|,|invisible|
|negative|,|irrational|
|negative|,|irritable|
|negative|,|irritated|
|negative|,|irritating|
|negative|,|is a fool|
|negative|,|is great until|
|negative|,|isolated|
|negative|,|itchy|
|negative|,|jaded|
|negative|,|jealous|
|negative|,|jerk|
|negative|,|jerked around|
|negative|,|jittery|
|negative|,|joyless|
|negative|,|judged|
|negative|,|kept apart|
|negative|,|kept away|
|negative|,|kept in|
|negative|,|kept out|
|negative|,|kept quiet|
|negative|,|knee jerk|
|negative|,|lame|
|negative|,|laughable|
|negative|,|laughed at|
|negative|,|lazy|
|negative|,|leaned on|
|negative|,|lectured to|
|negative|,|left out|
|negative|,|let down|
|negative|,|lied about|
|negative|,|lied to|
|negative|,|limited|
|negative|,|little|
|negative|,|lonely|
|negative|,|lonesome|
|negative|,|longing|
|negative|,|lose|
|negative|,|lost|
|negative|,|lousy|
|negative|,|loveless|
|negative|,|low|
|negative|,|lying|
|negative|,|mad|
|negative|,|made fun of|
|negative|,|man handled|
|negative|,|manipulated|
|negative|,|masochistic|
|negative|,|messed up|
|negative|,|messed with|
|negative|,|messy|
|negative|,|miffed|
|negative|,|miserable|
|negative|,|misled|
|negative|,|mistaken|
|negative|,|mistreated|
|negative|,|mistrusted|
|negative|,|misunderstood|
|negative|,|mixed-up|
|negative|,|mocked|
|negative|,|molested|
|negative|,|moody|
|negative|,|must die|
|negative|,|must have ie|
|negative|,|mysterious|
|negative|,|nagged|
|negative|,|nasty|
|negative|,|naughty|
|negative|,|needy|
|negative|,|negative|
|negative|,|nervous|
|negative|,|neurotic|
|negative|,|no more|
|negative|,|nobody spoke|
|negative|,|noise|
|negative|,|nonconforming|
|negative|,|not as good|
|negative|,|not impressed|
|negative|,|not reliable|
|negative|,|not that good|
|negative|,|not working|
|negative|,|nothing is|
|negative|,|numb|
|negative|,|nuts|
|negative|,|nutty|
|negative|,|objectified|
|negative|,|obligated|
|negative|,|obnoxious|
|negative|,|obsessed|
|negative|,|obsessive|
|negative|,|obstructed|
|negative|,|odd|
|negative|,|offended|
|negative|,|on display|
|negative|,|only works in safari|
|negative|,|opposed|
|negative|,|oppressed|
|negative|,|out of place|
|negative|,|out of touch|
|negative|,|outrageous|
|negative|,|over-controlled|
|negative|,|over-protected|
|negative|,|overwhelmed|
|negative|,|pain|
|negative|,|painful|
|negative|,|panic|
|negative|,|panicky|
|negative|,|paranoid|
|negative|,|passive|
|negative|,|pathetic|
|negative|,|pessimistic|
|negative|,|pet peeve|
|negative|,|pet peeves|
|negative|,|petrified|
|negative|,|phony|
|negative|,|picked on|
|negative|,|pissed|
|negative|,|pissed off|
|negative|,|plain|
|negative|,|played with|
|negative|,|pooped|
|negative|,|poor|
|negative|,|poorly|
|negative|,|pos|
|negative|,|powerless|
|negative|,|pre-judged|
|negative|,|preached to|
|negative|,|predjudiced|
|negative|,|preoccupied|
|negative|,|pressured|
|negative|,|problems|
|negative|,|prosecuted|
|negative|,|provoked|
|negative|,|psychopathic|
|negative|,|psychotic|
|negative|,|pulled apart|
|negative|,|pulled back|
|negative|,|punished|
|negative|,|pushed|
|negative|,|pushed away|
|negative|,|put down|
|negative|,|puzzled|
|negative|,|pw|
|negative|,|pwnd|
|negative|,|pwning|
|negative|,|pwns|
|negative|,|quarrelsome|
|negative|,|queer|
|negative|,|questioned|
|negative|,|quiet|
|negative|,|rage|
|negative|,|rape|
|negative|,|raped|
|negative|,|rattled|
|negative|,|reactionist|
|negative|,|regret|
|negative|,|rejected|
|negative|,|repulsive|
|negative|,|resented|
|negative|,|resentful|
|negative|,|responsible|
|negative|,|retarded|
|negative|,|revengeful|
|negative|,|ridiculed|
|negative|,|ridiculous|
|negative|,|robbed|
|negative|,|rotten|
|negative|,|sad|
|negative|,|sad news|
|negative|,|sadistic|
|negative|,|sarcastic|
|negative|,|scared|
|negative|,|scarred|
|negative|,|scary|
|negative|,|screwed|
|negative|,|screwed over|
|negative|,|screwed up|
|negative|,|self-centered|
|negative|,|self-conscious|
|negative|,|self-deprecating|
|negative|,|self-destructive|
|negative|,|self-hatred|
|negative|,|selfish|
|negative|,|sensitive|
|negative|,|shouted at|
|negative|,|shy|
|negative|,|singled-out|
|negative|,|slow|
|negative|,|small|
|negative|,|smartass|
|negative|,|smear|
|negative|,|smothered|
|negative|,|snapped at|
|negative|,|snooty|
|negative|,|so terrible|
|negative|,|socialist|
|negative|,|sore|
|negative|,|spiteful|
|negative|,|stereotyped|
|negative|,|sting|
|negative|,|stomach it|
|negative|,|strange|
|negative|,|stressed|
|negative|,|stretched|
|negative|,|stuck|
|negative|,|stupid|
|negative|,|submissive|
|negative|,|suck|
|negative|,|sucks|
|negative|,|suffering|
|negative|,|suffocated|
|negative|,|suicidal|
|negative|,|superficial|
|negative|,|suppressed|
|negative|,|suspicious|
|negative|,|tense|
|negative|,|terrible|
|negative|,|testy|
|negative|,|thanks|
|negative|,|the worst|
|negative|,|thoughtless|
|negative|,|tired|
|negative|,|too bad|
|negative|,|too slow|
|negative|,|trouble|
|negative|,|troubled|
|negative|,|ugly|
|negative|,|unusable|
|negative|,|upset|
|negative|,|uptight|
|negative|,|weary|
|negative|,|wicked|
|negative|,|won't|
|negative|,|wont|
|negative|,|worried|
|negative|,|worst|
|negative|,|wrong|
|negative|,|wtf|
|negative|,|yell|
